Time,Llandrinio,Llanymynech,Abermule,Crewgreen,Meifod,Caersws,Llanidlois
04/02/2022 17:00:00,1.447,1.927,0.935,0,1.223,1.234,1.101
04/02/2022 17:15:00,1.45,1.927,0.931,0,1.22,1.233,1.101
04/02/2022 17:30:00,1.45,1.925,0.931,0,1.216,1.232,1.1
04/02/2022 17:45:00,1.455,1.922,0.93,0,1.212,1.23,1.099
04/02/2022 18:00:00,1.46,1.917,0.93,0,1.208,1.228,1.098
04/02/2022 18:15:00,1.463,1.913,0.931,0,1.206,1.226,1.098
04/02/2022 18:30:00,1.466,1.907,0.929,0,1.201,1.226,1.097
04/02/2022 18:45:00,1.471,1.9,0.93,0,1.199,1.224,1.096
04/02/2022 19:00:00,1.476,1.896,0.927,0,1.196,1.222,1.096
04/02/2022 19:15:00,1.48,1.889,0.927,0,1.192,1.22,1.095
04/02/2022 19:30:00,1.487,1.884,0.928,0,1.191,1.219,1.094
04/02/2022 19:45:00,1.496,1.877,0.925,0,1.189,1.217,1.094
04/02/2022 20:00:00,1.502,1.871,0.927,0,1.187,1.215,1.093
04/02/2022 20:15:00,1.511,1.865,0.924,0,1.185,1.213,1.092
04/02/2022 20:30:00,1.52,1.859,0.925,0,1.183,1.211,1.091
04/02/2022 20:45:00,1.528,1.852,0.927,0,1.182,1.21,1.091
04/02/2022 21:00:00,1.536,1.847,0.926,0,1.179,1.207,1.09
04/02/2022 21:15:00,1.549,1.842,0.926,0,1.178,1.206,1.089
04/02/2022 21:30:00,1.561,1.837,0.924,0,1.174,1.203,1.089
04/02/2022 21:45:00,1.57,1.831,0.924,0,1.174,1.202,1.088
04/02/2022 22:00:00,1.582,1.827,0.92,0,1.175,1.2,1.088
04/02/2022 22:15:00,1.594,1.821,0.922,0,1.174,1.197,1.087
04/02/2022 22:30:00,1.606,1.817,0.918,0,1.173,1.196,1.086
04/02/2022 22:45:00,1.62,1.812,0.918,0,1.171,1.194,1.086
04/02/2022 23:00:00,1.632,1.809,0.916,0,1.17,1.192,1.085
04/02/2022 23:15:00,1.648,1.805,0.914,0,1.168,1.19,1.084
04/02/2022 23:30:00,1.661,1.801,0.911,0,1.168,1.189,1.084
04/02/2022 23:45:00,1.676,1.797,0.911,0,1.166,1.187,1.084
05/02/2022 00:00:00,1.687,1.793,0.91,0,1.163,1.185,1.083
05/02/2022 00:15:00,1.701,1.79,0.909,0,1.162,1.184,1.083
05/02/2022 00:30:00,1.717,1.787,0.905,0,1.159,1.183,1.082
05/02/2022 00:45:00,1.731,1.784,0.904,0,1.157,1.181,1.082
05/02/2022 01:00:00,1.745,1.781,0.904,0,1.155,1.18,1.081
05/02/2022 01:15:00,1.756,1.778,0.898,0,1.153,1.178,1.081
05/02/2022 01:30:00,1.771,1.775,0.898,0,1.151,1.177,1.08
05/02/2022 01:45:00,1.781,1.773,0.896,0,1.147,1.177,1.08
05/02/2022 02:00:00,1.793,1.771,0.895,0,1.145,1.175,1.079
05/02/2022 02:15:00,1.807,1.768,0.892,0,1.141,1.174,1.079
05/02/2022 02:30:00,1.814,1.767,0.888,0,1.14,1.172,1.078
05/02/2022 02:45:00,1.823,1.765,0.887,0,1.138,1.171,1.078
05/02/2022 03:00:00,1.832,1.763,0.885,0,1.135,1.169,1.078
05/02/2022 03:15:00,1.843,1.761,0.882,0,1.133,1.167,1.077
05/02/2022 03:30:00,1.852,1.759,0.879,0,1.131,1.166,1.077
05/02/2022 03:45:00,1.863,1.757,0.878,0,1.129,1.164,1.076
05/02/2022 04:00:00,1.867,1.755,0.875,0,1.127,1.163,1.076
05/02/2022 04:15:00,1.876,1.754,0.872,0,1.125,1.162,1.076
05/02/2022 04:30:00,1.881,1.752,0.871,0,1.123,1.16,1.075
05/02/2022 04:45:00,1.888,1.75,0.869,0,1.121,1.144,1.075
05/02/2022 05:00:00,1.895,1.748,0.867,0,1.12,1.142,1.075
05/02/2022 05:15:00,1.902,1.745,0.864,0,1.118,1.14,1.074
05/02/2022 05:30:00,1.907,1.742,0.862,0,1.115,1.139,1.074
05/02/2022 05:45:00,1.912,1.74,0.862,0,1.112,1.138,1.074
05/02/2022 06:00:00,1.919,1.737,0.859,0,1.11,1.138,1.073
05/02/2022 06:15:00,1.923,1.734,0.856,0,1.109,1.136,1.073
05/02/2022 06:30:00,1.925,1.731,0.854,0,1.107,1.134,1.073
05/02/2022 06:45:00,1.931,1.728,0.853,0,1.105,1.134,1.072
05/02/2022 07:00:00,1.933,1.725,0.85,0,1.103,1.133,1.072
05/02/2022 07:15:00,1.935,1.721,0.849,0,1.102,1.13,1.072
05/02/2022 07:30:00,1.94,1.718,0.847,0,1.101,1.13,1.072
05/02/2022 07:45:00,1.94,1.715,0.845,0,1.099,1.129,1.072
05/02/2022 08:00:00,1.944,1.712,0.843,0,1.098,1.128,1.071
05/02/2022 08:15:00,1.943,1.709,0.842,0,1.097,1.127,1.071
05/02/2022 08:30:00,1.947,1.706,0.841,0,1.095,1.126,1.071
05/02/2022 08:45:00,1.948,1.703,0.838,0,1.093,1.125,1.071
05/02/2022 09:00:00,1.948,1.7,0.838,0,1.092,1.124,1.071
05/02/2022 09:15:00,1.95,1.697,0.837,0,1.09,1.123,1.07
05/02/2022 09:30:00,1.947,1.694,0.834,0,1.089,1.122,1.07
05/02/2022 09:45:00,1.951,1.692,0.832,0,1.087,1.121,1.07
05/02/2022 10:00:00,1.948,1.689,0.831,0,1.087,1.121,1.07
05/02/2022 10:15:00,1.953,1.686,0.828,0,1.085,1.119,1.069
05/02/2022 10:30:00,1.947,1.683,0.827,0,1.083,1.118,1.069
05/02/2022 10:45:00,1.944,1.681,0.824,0,1.081,1.117,1.069
05/02/2022 11:00:00,1.942,1.678,0.826,0,1.081,1.115,1.069
05/02/2022 11:15:00,1.941,1.675,0.823,0,1.079,1.115,1.069
05/02/2022 11:30:00,1.94,1.673,0.82,0,1.078,1.114,1.068
05/02/2022 11:45:00,1.939,1.669,0.819,0,1.077,1.113,1.068
05/02/2022 12:00:00,1.936,1.667,0.818,0,1.075,1.112,1.068
05/02/2022 12:15:00,1.932,1.665,0.816,0,1.075,1.112,1.068
05/02/2022 12:30:00,1.931,1.662,0.817,0,1.074,1.112,1.068
05/02/2022 12:45:00,1.928,1.66,0.816,0,1.074,1.112,1.068
05/02/2022 13:00:00,1.922,1.659,0.816,0,1.073,1.111,1.068
05/02/2022 13:15:00,1.918,1.656,0.811,0,1.071,1.111,1.068
05/02/2022 13:30:00,1.915,1.654,0.811,0,1.07,1.11,1.069
05/02/2022 13:45:00,1.911,1.652,0.81,0,1.07,1.11,1.069
05/02/2022 14:00:00,1.905,1.651,0.812,0,1.07,1.111,1.07
05/02/2022 14:15:00,1.902,1.649,0.809,0,1.07,1.11,1.07
05/02/2022 14:30:00,1.898,1.647,0.809,0,1.069,1.11,1.071
05/02/2022 14:45:00,1.892,1.647,0.808,0,1.068,1.109,1.072
05/02/2022 15:00:00,1.889,1.644,0.806,0,1.068,1.11,1.074
05/02/2022 15:15:00,1.885,1.643,0.806,0,1.068,1.111,1.076
05/02/2022 15:30:00,1.879,1.642,0.805,0,1.069,1.111,1.077
05/02/2022 15:45:00,1.877,1.64,0.806,0,1.067,1.111,1.08
05/02/2022 16:00:00,1.87,1.639,0.804,0,1.069,1.113,1.084
05/02/2022 16:15:00,1.864,1.638,0.803,0,1.067,1.114,1.087
05/02/2022 16:30:00,1.86,1.637,0.803,0,1.069,1.117,1.093
05/02/2022 16:45:00,1.854,1.635,0.802,0,1.069,1.121,1.102
05/02/2022 17:00:00,1.853,1.635,0.799,0,1.071,1.126,1.114
05/02/2022 17:15:00,1.848,1.634,0.8,0,1.072,1.134,1.131
05/02/2022 17:30:00,1.841,1.633,0.802,0,1.075,1.144,1.152
05/02/2022 17:45:00,1.838,1.633,0.802,0,1.079,1.166,1.174
05/02/2022 18:00:00,1.833,1.633,0.806,0,1.083,1.199,1.197
05/02/2022 18:15:00,1.829,1.632,0.804,0,1.091,1.292,1.222
05/02/2022 18:30:00,1.821,1.632,0.807,0,1.105,1.368,1.252
05/02/2022 18:45:00,1.821,1.633,0.807,0,1.14,1.443,1.284
05/02/2022 19:00:00,1.821,1.633,0.809,0,1.331,1.496,1.316
05/02/2022 19:15:00,1.811,1.633,0.814,0,1.617,1.551,1.35
05/02/2022 19:30:00,1.807,1.635,0.815,0,1.813,1.598,1.383
05/02/2022 19:45:00,1.805,1.635,0.82,0,1.961,1.643,1.414
05/02/2022 20:00:00,1.8,1.638,0.826,0,2.097,1.683,1.441
05/02/2022 20:15:00,1.798,1.64,0.831,0,2.221,1.728,1.464
05/02/2022 20:30:00,1.8,1.642,0.839,0,2.335,1.781,1.481
05/02/2022 20:45:00,1.791,1.645,0.849,0,2.438,1.84,1.495
05/02/2022 21:00:00,1.787,1.649,0.858,0,2.537,1.913,1.506
05/02/2022 21:15:00,1.793,1.656,0.873,0,2.621,1.986,1.516
05/02/2022 21:30:00,1.785,1.666,0.899,0,2.691,2.046,1.526
05/02/2022 21:45:00,1.789,1.679,0.936,0,2.754,2.094,1.537
05/02/2022 22:00:00,1.786,1.697,1.014,0,2.815,2.143,1.551
05/02/2022 22:15:00,1.79,1.723,1.157,0,2.863,2.2,1.569
05/02/2022 22:30:00,1.79,1.774,1.339,0,2.903,2.269,1.588
05/02/2022 22:45:00,1.792,1.871,1.503,0,2.951,2.348,1.608
05/02/2022 23:00:00,1.789,2.023,1.638,0,2.987,2.387,1.626
05/02/2022 23:15:00,1.795,2.203,1.741,0,3.013,2.414,1.643
05/02/2022 23:30:00,1.8,2.365,1.837,0,3.035,2.435,1.658
05/02/2022 23:45:00,1.806,2.51,1.929,0,3.054,2.448,1.673
06/02/2022 00:00:00,1.816,2.637,2.002,0,3.071,2.463,1.689
06/02/2022 00:15:00,1.824,2.756,2.075,0,3.089,2.475,1.703
06/02/2022 00:30:00,1.83,2.87,2.156,0,3.11,2.491,1.714
06/02/2022 00:45:00,1.839,2.986,2.236,0,3.127,2.508,1.724
06/02/2022 01:00:00,1.851,3.084,2.295,0,3.138,2.519,1.732
06/02/2022 01:15:00,1.861,3.17,2.364,0,3.148,2.528,1.738
06/02/2022 01:30:00,1.869,3.245,2.427,0,3.151,2.535,1.744
06/02/2022 01:45:00,1.881,3.311,2.482,0,3.156,2.539,1.748
06/02/2022 02:00:00,1.892,3.371,2.527,0,3.163,2.539,1.75
06/02/2022 02:15:00,1.905,3.434,2.576,0,3.169,2.541,1.751
06/02/2022 02:30:00,1.917,3.494,2.609,0,3.171,2.536,1.751
06/02/2022 02:45:00,1.927,3.552,2.647,0,3.171,2.535,1.748
06/02/2022 03:00:00,1.938,3.602,2.668,0,3.174,2.529,1.744
06/02/2022 03:15:00,1.954,3.651,2.691,0,3.175,2.526,1.738
06/02/2022 03:30:00,1.975,3.694,2.721,0,3.173,2.516,1.729
06/02/2022 03:45:00,1.993,3.735,2.737,0,3.168,2.507,1.719
06/02/2022 04:00:00,2.014,3.775,2.751,0,3.162,2.497,1.709
06/02/2022 04:15:00,2.046,3.809,2.779,0,3.153,2.48,1.698
06/02/2022 04:30:00,2.076,3.839,2.786,0,3.133,2.464,1.691
06/02/2022 04:45:00,2.116,3.866,2.792,0,3.105,2.452,1.687
06/02/2022 05:00:00,2.16,3.889,2.804,0,3.073,2.442,1.691
06/02/2022 05:15:00,2.207,3.913,2.816,0,3.037,2.435,1.703
06/02/2022 05:30:00,2.266,3.935,2.83,0,2.999,2.437,1.723
06/02/2022 05:45:00,2.328,3.959,2.834,0,2.965,2.446,1.748
06/02/2022 06:00:00,2.396,3.978,2.859,0,2.943,2.46,1.778
06/02/2022 06:15:00,2.472,3.996,2.862,0,2.935,2.489,1.808
06/02/2022 06:30:00,2.552,4.03,2.89,0,2.94,2.522,1.836
06/02/2022 06:45:00,2.64,4.09,2.903,0,2.953,2.552,1.861
06/02/2022 07:00:00,2.73,4.128,2.926,0,2.969,2.586,1.882
06/02/2022 07:15:00,2.822,4.15,2.946,0,2.984,2.615,1.896
06/02/2022 07:30:00,2.916,4.168,2.966,0,3.002,2.639,1.904
06/02/2022 07:45:00,3.014,4.183,2.984,0,3.021,2.656,1.907
06/02/2022 08:00:00,3.117,4.195,2.986,0,3.039,2.674,1.907
06/02/2022 08:15:00,3.215,4.207,2.997,0,3.057,2.689,1.904
06/02/2022 08:30:00,3.324,4.217,2.997,0,3.071,2.706,1.898
06/02/2022 08:45:00,3.42,4.225,3.007,0,3.084,2.716,1.891
06/02/2022 09:00:00,3.519,4.233,3,0,3.088,2.725,1.882
06/02/2022 09:15:00,3.616,4.24,3.008,0,3.085,2.725,1.871
06/02/2022 09:30:00,3.715,4.247,3.009,0,3.088,2.729,1.856
06/02/2022 09:45:00,3.808,4.254,3.007,0,3.081,2.729,1.839
06/02/2022 10:00:00,3.897,4.26,3.007,0,3.064,2.722,1.822
06/02/2022 10:15:00,3.99,4.265,3.007,0,3.039,2.711,1.804
06/02/2022 10:30:00,4.074,4.271,3.01,0,3.012,2.697,1.788
06/02/2022 10:45:00,4.152,4.276,3.02,0,2.969,2.682,1.771
06/02/2022 11:00:00,4.24,4.278,3.023,0,2.926,2.657,1.754
06/02/2022 11:15:00,4.303,4.282,3.021,0,2.877,2.637,1.738
06/02/2022 11:30:00,4.381,4.285,3.047,0,2.833,2.605,1.722
06/02/2022 11:45:00,4.444,4.287,3.063,0,2.787,2.576,1.707
06/02/2022 12:00:00,4.51,4.288,3.078,0,2.75,2.54,1.693
06/02/2022 12:15:00,4.573,4.291,3.077,0,2.713,2.502,1.681
06/02/2022 12:30:00,4.635,4.293,3.086,0,2.674,2.465,1.67
06/02/2022 12:45:00,4.694,4.294,3.087,0,2.644,2.433,1.659
06/02/2022 13:00:00,4.747,4.295,3.102,0,2.611,2.402,1.65
06/02/2022 13:15:00,4.797,4.295,3.093,0,2.575,2.37,1.641
06/02/2022 13:30:00,4.845,4.295,3.105,0,2.541,2.334,1.634
06/02/2022 13:45:00,4.901,4.295,3.091,0,2.506,2.288,1.634
06/02/2022 14:00:00,4.942,4.295,3.084,0,2.47,2.238,1.632
06/02/2022 14:15:00,4.984,4.295,3.083,0,2.439,2.191,1.628
06/02/2022 14:30:00,5.029,4.293,3.061,0,2.407,2.161,1.624
06/02/2022 14:45:00,5.068,4.291,3.042,0,2.375,2.137,1.62
06/02/2022 15:00:00,5.102,4.287,3.013,0,2.346,2.117,1.614
06/02/2022 15:15:00,5.135,4.285,2.99,0,2.318,2.11,1.609
06/02/2022 15:30:00,5.171,4.283,2.969,0,2.292,2.086,1.604
06/02/2022 15:45:00,5.202,4.28,2.918,0,2.268,2.078,1.598
06/02/2022 16:00:00,5.234,4.273,2.893,0,2.243,2.068,1.592
06/02/2022 16:15:00,5.26,4.268,2.843,0,2.221,2.049,1.586
06/02/2022 16:30:00,5.288,4.262,2.805,0,2.2,2.046,1.58
06/02/2022 16:45:00,5.315,4.256,2.747,0,2.178,2.031,1.575
06/02/2022 17:00:00,5.332,4.249,2.701,0,2.162,2.02,1.57
06/02/2022 17:15:00,5.366,4.24,2.66,0,2.141,2.017,1.564
06/02/2022 17:30:00,5.387,4.233,2.608,0,2.125,1.997,1.56
06/02/2022 17:45:00,5.416,4.224,2.566,0,2.108,1.993,1.555
06/02/2022 18:00:00,5.431,4.215,2.512,0,2.09,1.984,1.551
06/02/2022 18:15:00,5.455,4.203,2.476,0,2.072,1.97,1.547
06/02/2022 18:30:00,5.476,4.193,2.44,0,2.055,1.965,1.543
06/02/2022 18:45:00,5.493,4.182,2.397,0,2.038,1.953,1.539
06/02/2022 19:00:00,5.517,4.169,2.373,0,2.023,1.945,1.535
06/02/2022 19:15:00,5.536,4.156,2.338,0,2.005,1.927,1.531
06/02/2022 19:30:00,5.549,4.143,2.314,0,1.989,1.924,1.527
06/02/2022 19:45:00,5.569,4.128,2.289,0,1.975,1.912,1.523
06/02/2022 20:00:00,5.586,4.116,2.267,0,1.966,1.901,1.518
06/02/2022 20:15:00,5.604,4.1,2.25,0,1.951,1.894,1.514
06/02/2022 20:30:00,5.618,4.087,2.228,0,1.94,1.885,1.51
06/02/2022 20:45:00,5.634,4.072,2.217,0,1.932,1.876,1.506
06/02/2022 21:00:00,5.652,4.059,2.189,0,1.919,1.863,1.502
06/02/2022 21:15:00,5.671,4.044,2.177,0,1.907,1.861,1.499
06/02/2022 21:30:00,5.681,4.029,2.161,0,1.896,1.853,1.495
06/02/2022 21:45:00,5.7,4.012,2.14,0,1.885,1.847,1.491
06/02/2022 22:00:00,5.715,3.996,2.126,0,1.873,1.842,1.488
06/02/2022 22:15:00,5.731,3.978,2.113,0,1.859,1.83,1.484
06/02/2022 22:30:00,5.747,3.959,2.097,0,1.848,1.826,1.481
06/02/2022 22:45:00,5.759,3.941,2.081,0,1.838,1.818,1.478
06/02/2022 23:00:00,5.77,3.923,2.067,0,1.827,1.815,1.474
06/02/2022 23:15:00,5.787,3.9,2.047,0,1.818,1.804,1.471
06/02/2022 23:30:00,5.805,3.876,2.038,0,1.807,1.79,1.468
06/02/2022 23:45:00,5.819,3.852,2.025,0,1.794,1.79,1.465
07/02/2022 00:00:00,5.829,3.829,2.01,0,1.787,1.778,1.462
07/02/2022 00:15:00,5.846,3.798,1.998,0,1.777,1.78,1.46
07/02/2022 00:30:00,5.856,3.768,1.987,0,1.769,1.765,1.457
07/02/2022 00:45:00,5.871,3.738,1.978,0,1.762,1.758,1.454
07/02/2022 01:00:00,5.888,3.705,1.957,0,1.751,1.749,1.451
07/02/2022 01:15:00,5.901,3.673,1.951,0,1.744,1.742,1.448
07/02/2022 01:30:00,5.921,3.638,1.938,0,1.736,1.738,1.446
07/02/2022 01:45:00,5.932,3.602,1.928,0,1.728,1.73,1.443
07/02/2022 02:00:00,5.95,3.569,1.92,0,1.721,1.732,1.44
07/02/2022 02:15:00,5.965,3.537,1.909,0,1.713,1.725,1.438
07/02/2022 02:30:00,5.984,3.502,1.9,0,1.706,1.709,1.436
07/02/2022 02:45:00,5.997,3.47,1.887,0,1.697,1.709,1.433
07/02/2022 03:00:00,6.014,3.438,1.879,0,1.69,1.708,1.43
07/02/2022 03:15:00,6.034,3.405,1.866,0,1.684,1.696,1.428
07/02/2022 03:30:00,6.044,3.375,1.862,0,1.677,1.695,1.426
07/02/2022 03:45:00,6.056,3.345,1.851,0,1.671,1.689,1.423
07/02/2022 04:00:00,6.073,3.317,1.844,0,1.663,1.688,1.421
07/02/2022 04:15:00,6.087,3.289,1.833,0,1.658,1.679,1.419
07/02/2022 04:30:00,6.109,3.262,1.826,0,1.65,1.682,1.417
07/02/2022 04:45:00,6.122,3.235,1.814,0,1.648,1.674,1.415
07/02/2022 05:00:00,6.139,3.209,1.809,0,1.64,1.669,1.413
07/02/2022 05:15:00,6.151,3.185,1.802,0,1.633,1.665,1.411
07/02/2022 05:30:00,6.164,3.161,1.793,0,1.629,1.657,1.409
07/02/2022 05:45:00,6.181,3.136,1.788,0,1.623,1.654,1.407
07/02/2022 06:00:00,6.189,3.115,1.778,0,1.618,1.645,1.405
07/02/2022 06:15:00,6.202,3.091,1.772,0,1.613,1.643,1.403
07/02/2022 06:30:00,6.207,3.068,1.764,0,1.605,1.641,1.4
07/02/2022 06:45:00,6.218,3.048,1.755,0,1.601,1.638,1.398
07/02/2022 07:00:00,6.231,3.029,1.749,0,1.597,1.631,1.396
07/02/2022 07:15:00,6.238,3.008,1.74,0,1.59,1.637,1.394
07/02/2022 07:30:00,6.235,2.988,1.736,0,1.587,1.623,1.392
07/02/2022 07:45:00,6.249,2.969,1.728,0,1.582,1.623,1.39
07/02/2022 08:00:00,6.256,2.951,1.722,0,1.577,1.62,1.388
07/02/2022 08:15:00,6.257,2.932,1.715,0,1.573,1.616,1.386
07/02/2022 08:30:00,6.274,2.913,1.705,0,1.567,1.61,1.384
07/02/2022 08:45:00,6.264,2.895,1.701,0,1.565,1.612,1.382
07/02/2022 09:00:00,6.268,2.878,1.699,0,1.561,1.605,1.38
07/02/2022 09:15:00,6.268,2.86,1.694,0,1.557,1.603,1.378
07/02/2022 09:30:00,6.272,2.843,1.686,0,1.551,1.602,1.376
07/02/2022 09:45:00,6.275,2.826,1.682,0,1.545,1.601,1.374
07/02/2022 10:00:00,6.274,2.81,1.676,0,1.539,1.595,1.372
07/02/2022 10:15:00,6.274,2.793,1.673,0,1.537,1.588,1.37
07/02/2022 10:30:00,6.281,2.778,1.665,0,1.534,1.589,1.369
07/02/2022 10:45:00,6.272,2.762,1.657,0,1.528,1.587,1.367
07/02/2022 11:00:00,6.277,2.746,1.651,0,1.525,1.588,1.366
07/02/2022 11:15:00,6.272,2.731,1.648,0,1.523,1.582,1.37
07/02/2022 11:30:00,6.269,2.717,1.641,0,1.518,1.58,1.381
07/02/2022 11:45:00,6.264,2.702,1.637,0,1.514,1.577,1.394
07/02/2022 12:00:00,6.258,2.688,1.628,0,1.512,1.573,1.412
07/02/2022 12:15:00,6.26,2.675,1.623,0,1.506,1.571,1.428
07/02/2022 12:30:00,6.267,2.662,1.624,0,1.505,1.568,1.443
07/02/2022 12:45:00,6.259,2.65,1.614,0,1.502,1.567,1.454
07/02/2022 13:00:00,6.254,2.638,1.604,0,1.499,1.565,1.462
07/02/2022 13:15:00,6.247,2.626,1.605,0,1.494,1.56,1.468
07/02/2022 13:30:00,6.243,2.614,1.598,0,1.492,1.561,1.473
07/02/2022 13:45:00,6.235,2.603,1.597,0,1.489,1.563,1.476
07/02/2022 14:00:00,6.229,2.593,1.595,0,1.486,1.576,1.479
07/02/2022 14:15:00,6.226,2.583,1.584,0,1.483,1.591,1.481
07/02/2022 14:30:00,6.22,2.572,1.574,0,1.479,1.61,1.482
07/02/2022 14:45:00,6.216,2.56,1.572,0,1.477,1.626,1.483
07/02/2022 15:00:00,6.205,2.55,1.567,0,1.474,1.646,1.484
07/02/2022 15:15:00,6.208,2.54,1.567,0,1.47,1.651,1.484
07/02/2022 15:30:00,6.196,2.529,1.563,0,1.467,1.658,1.485
07/02/2022 15:45:00,6.193,2.521,1.557,0,1.466,1.668,1.485
07/02/2022 16:00:00,6.18,2.512,1.554,0,1.463,1.663,1.485
07/02/2022 16:15:00,6.172,2.502,1.552,0,1.461,1.663,1.485
07/02/2022 16:30:00,6.168,2.494,1.543,0,1.458,1.664,1.485
07/02/2022 16:45:00,6.16,2.485,1.544,0,1.456,1.665,1.485
07/02/2022 17:00:00,6.156,2.478,1.545,0,1.454,1.66,1.485
07/02/2022 17:15:00,6.144,2.469,1.55,0,1.452,1.663,1.485
07/02/2022 17:30:00,6.131,2.462,1.557,0,1.453,1.661,1.485
07/02/2022 17:45:00,6.126,2.456,1.568,0,1.45,1.659,1.484
07/02/2022 18:00:00,6.115,2.449,1.59,0,1.449,1.659,1.484
07/02/2022 18:15:00,6.105,2.442,1.602,0,1.448,1.656,1.484
07/02/2022 18:30:00,6.095,2.436,1.615,0,1.445,1.658,1.483
07/02/2022 18:45:00,6.089,2.43,1.628,0,1.445,1.658,1.482
07/02/2022 19:00:00,6.073,2.422,1.634,0,1.443,1.657,1.482
07/02/2022 19:15:00,6.063,2.417,1.639,0,1.444,1.653,1.481
07/02/2022 19:30:00,6.056,2.411,1.642,0,1.445,1.651,1.481
07/02/2022 19:45:00,6.037,2.407,1.64,0,1.445,1.654,1.48
07/02/2022 20:00:00,6.026,2.402,1.645,0,1.444,1.652,1.48
07/02/2022 20:15:00,6.01,2.397,1.646,0,1.445,1.644,1.479
07/02/2022 20:30:00,6.001,2.392,1.644,0,1.445,1.647,1.478
07/02/2022 20:45:00,5.985,2.389,1.643,0,1.447,1.647,1.478
07/02/2022 21:00:00,5.973,2.385,1.639,0,1.449,1.647,1.477
07/02/2022 21:15:00,5.952,2.379,1.636,0,1.452,1.648,1.476
07/02/2022 21:30:00,5.939,2.377,1.639,0,1.455,1.646,1.475
07/02/2022 21:45:00,5.924,2.373,1.635,0,1.457,1.64,1.474
07/02/2022 22:00:00,5.911,2.368,1.634,0,1.459,1.64,1.474
07/02/2022 22:15:00,5.89,2.365,1.632,0,1.462,1.64,1.473
07/02/2022 22:30:00,5.881,2.361,1.633,0,1.465,1.639,1.472
07/02/2022 22:45:00,5.858,2.357,1.628,0,1.469,1.637,1.471
07/02/2022 23:00:00,5.843,2.355,1.627,0,1.47,1.634,1.47
07/02/2022 23:15:00,5.827,2.352,1.622,0,1.474,1.634,1.47
07/02/2022 23:30:00,5.804,2.349,1.623,0,1.475,1.638,1.469
07/02/2022 23:45:00,5.797,2.349,1.626,0,1.475,1.634,1.468
08/02/2022 00:00:00,5.781,2.347,1.62,0,1.475,1.629,1.467
08/02/2022 00:15:00,5.759,2.345,1.617,0,1.474,1.628,1.466
08/02/2022 00:30:00,5.747,2.344,1.616,0,1.474,1.626,1.465
08/02/2022 00:45:00,5.735,2.343,1.618,0,1.473,1.623,1.464
08/02/2022 01:00:00,5.714,2.343,1.613,0,1.469,1.623,1.464
08/02/2022 01:15:00,5.7,2.343,1.607,0,1.468,1.619,1.463
08/02/2022 01:30:00,5.688,2.343,1.604,0,1.463,1.618,1.462
08/02/2022 01:45:00,5.669,2.343,1.607,0,1.461,1.618,1.461
08/02/2022 02:00:00,5.664,2.344,1.605,0,1.458,1.621,1.46
08/02/2022 02:15:00,5.648,2.345,1.597,0,1.456,1.613,1.46
08/02/2022 02:30:00,5.631,2.346,1.596,0,1.451,1.612,1.459
08/02/2022 02:45:00,5.617,2.347,1.595,0,1.449,1.613,1.458
08/02/2022 03:00:00,5.606,2.348,1.591,0,1.446,1.61,1.458
08/02/2022 03:15:00,5.592,2.349,1.593,0,1.442,1.604,1.457
08/02/2022 03:30:00,5.581,2.349,1.586,0,1.44,1.604,1.456
08/02/2022 03:45:00,5.565,2.349,1.585,0,1.436,1.604,1.456
08/02/2022 04:00:00,5.552,2.349,1.581,0,1.431,1.606,1.455
08/02/2022 04:15:00,5.54,2.349,1.58,0,1.429,1.604,1.454
08/02/2022 04:30:00,5.525,2.348,1.574,0,1.426,1.603,1.454
08/02/2022 04:45:00,5.517,2.347,1.573,0,1.422,1.6,1.453
08/02/2022 05:00:00,5.5,2.344,1.572,0,1.419,1.602,1.452
08/02/2022 05:15:00,5.481,2.343,1.565,0,1.418,1.595,1.452
08/02/2022 05:30:00,5.477,2.341,1.566,0,1.417,1.598,1.451
08/02/2022 05:45:00,5.464,2.338,1.564,0,1.414,1.599,1.45
08/02/2022 06:00:00,5.448,2.334,1.567,0,1.413,1.593,1.449
08/02/2022 06:15:00,5.434,2.331,1.56,0,1.409,1.593,1.449
08/02/2022 06:30:00,5.422,2.327,1.553,0,1.408,1.589,1.448
08/02/2022 06:45:00,5.413,2.324,1.554,0,1.406,1.587,1.448
08/02/2022 07:00:00,5.398,2.32,1.551,0,1.404,1.592,1.447
08/02/2022 07:15:00,5.384,2.317,1.549,0,1.404,1.588,1.447
08/02/2022 07:30:00,5.372,2.312,1.548,0,1.403,1.585,1.446
08/02/2022 07:45:00,5.362,2.309,1.543,0,1.404,1.587,1.446
08/02/2022 08:00:00,5.35,2.304,1.542,0,1.402,1.582,1.445
08/02/2022 08:15:00,5.336,2.301,1.542,0,1.402,1.581,1.445
08/02/2022 08:30:00,5.323,2.296,1.536,0,1.404,1.582,1.444
08/02/2022 08:45:00,5.314,2.292,1.539,0,1.405,1.579,1.444
08/02/2022 09:00:00,5.303,2.289,1.531,0,1.405,1.578,1.443
08/02/2022 09:15:00,5.294,2.284,1.534,0,1.403,1.58,1.442
08/02/2022 09:30:00,5.278,2.281,1.529,0,1.405,1.575,1.442
08/02/2022 09:45:00,5.273,2.279,1.526,0,1.403,1.573,1.442
08/02/2022 10:00:00,5.262,2.275,1.525,0,1.402,1.574,1.441
